nbits,nprimes,msgsize,spawnTime,encrTime,decrTime,memory
104,163,8,0.433469772,8.346533537,9.904733181,0.000930786
104,163,16,0.433469772,8.358141422,9.918192148,0.001235962
104,163,24,0.433469772,8.335396767,9.891595602,0.001235962
104,163,32,0.433469772,8.389195681,9.891388655,0.001235962
104,164,8,0.408462763,8.468193531,10.13783336,0.000930786
104,164,16,0.408462763,8.503163338,10.11749744,0.001235962
104,164,24,0.408462763,8.59177494,10.13784575,0.001235962
104,164,32,0.408462763,8.561491966,10.14221573,0.001235962
104,165,8,0.431227922,8.594301462,10.274158,0.000930786
104,165,16,0.431227922,8.645700932,10.31323552,0.001235962
104,165,24,0.431227922,8.63044548,10.36236286,0.001235962
104,165,32,0.431227922,8.67021656,10.44789982,0.001235962
104,166,8,0.434195042,8.82905674,11.0090313,0.000930786
104,166,16,0.434195042,8.837681293,10.51855373,0.001235962
104,166,24,0.434195042,8.802392483,10.4369514,0.001235962
104,166,32,0.434195042,8.774116278,10.38266897,0.001235962
104,167,8,0.429227591,8.932867527,10.53810692,0.000930786
104,167,16,0.429227591,8.895569801,10.53655529,0.001235962
104,167,24,0.429227591,8.876638412,10.56879926,0.001235962
104,167,32,0.429227591,8.933173895,10.54621553,0.001235962
104,168,8,0.405352592,9.000052691,10.65727782,0.000930786
104,168,16,0.405352592,8.993791819,10.71007681,0.001235962
104,168,24,0.405352592,9.071223497,10.67962027,0.001235962
104,168,32,0.405352592,9.021365881,10.69362187,0.001235962
104,169,8,0.408761978,9.157014847,10.92941666,0.000930786
104,169,16,0.408761978,9.194066048,10.95466089,0.001205444
104,169,24,0.408761978,9.285304546,10.93365502,0.001235962
104,169,32,0.408761978,9.280020952,10.97134876,0.001235962
104,170,8,0.445431471,9.33520174,11.04355645,0.000930786
104,170,16,0.445431471,9.338218212,11.06284928,0.001235962
104,170,24,0.445431471,9.388243198,11.1219902,0.001235962
104,170,32,0.445431471,9.432921648,11.12144971,0.001235962
104,171,8,0.46874547,9.593957663,11.83618355,0.000930786
104,171,16,0.46874547,9.619843483,11.89142418,0.001235962
104,171,24,0.46874547,17.52955985,18.53138399,0.001235962
104,171,32,0.46874547,12.93953633,13.33968258,0.001235962
104,172,8,0.474773645,13.12713861,15.74518299,0.000930786
104,172,16,0.474773645,13.03139782,13.68021154,0.001235962
104,172,24,0.474773645,10.54650784,12.24947286,0.001235962
104,172,32,0.474773645,10.62240505,12.11180639,0.001235962
104,173,8,0.472890139,10.68854666,12.62202382,0.000930786
104,173,16,0.472890139,10.37341404,13.51041985,0.001235962
104,173,24,0.472890139,11.97078109,12.8890028,0.001235962
104,173,32,0.472890139,11.77947068,14.00392318,0.001235962
104,174,8,0.59166193,11.48605871,14.87427092,0.000930786
104,174,16,0.59166193,12.24040198,15.62389183,0.001235962
104,174,24,0.59166193,11.24068689,13.15570307,0.001235962
104,174,32,0.59166193,12.06872582,12.24687433,0.001235962
104,175,8,0.459911823,11.34074664,15.90350246,0.000930786
104,175,16,0.459911823,12.50621319,14.03634906,0.001235962
104,175,24,0.459911823,12.07611561,13.90899086,0.001235962
104,175,32,0.459911823,13.00417233,14.89509606,0.001235962
104,176,8,0.685420752,15.77137303,18.06986475,0.000930786
104,176,16,0.685420752,13.7027998,14.80078053,0.001235962
104,176,24,0.685420752,12.46927691,14.51822042,0.001235962
104,176,32,0.685420752,12.15200067,14.04170227,0.001235962
104,177,8,0.566356182,13.99244261,15.50519943,0.000930786
104,177,16,0.566356182,12.13117933,13.82292986,0.001235962
104,177,24,0.566356182,10.97670531,13.40895748,0.001235962
104,177,32,0.566356182,13.61765504,14.03323841,0.001235962
104,178,8,0.519683123,12.55721879,14.79285502,0.000930786
104,178,16,0.519683123,12.76872444,14.27598619,0.001235962
104,178,24,0.519683123,13.09333158,14.11799121,0.001235962
104,178,32,0.519683123,11.82178736,13.96408439,0.001235962
104,179,8,0.507027388,11.19218421,13.01706481,0.000930786
104,179,16,0.507027388,10.96793532,13.06783128,0.001235962
104,179,24,0.507027388,10.85776162,13.09375048,0.001235962
104,179,32,0.507027388,11.007658,12.95446253,0.001235962
104,180,8,0.440095663,11.06305575,13.35503411,0.000930786
104,180,16,0.440095663,11.26979423,13.38822246,0.001235962
104,180,24,0.440095663,11.79736829,14.98598838,0.001235962
104,180,32,0.440095663,11.94755697,16.41074729,0.001235962
104,181,8,0.681722879,12.93550062,14.1587348,0.000930786
104,181,16,0.681722879,11.49630094,13.96746016,0.001235962
104,181,24,0.681722879,14.03274417,14.97593999,0.001235962
104,181,32,0.681722879,11.60697556,13.62448001,0.001235962
104,182,8,0.486704588,12.08351946,13.96320581,0.000930786
104,182,16,0.486704588,11.73313165,13.81634831,0.001235962
104,182,24,0.486704588,11.79598451,13.66317248,0.001235962
104,182,32,0.486704588,11.83035398,13.75720334,0.001235962
104,183,8,0.519480944,11.76940894,13.8764863,0.000930786
104,183,16,0.519480944,11.81752181,14.09571266,0.001235962
104,183,24,0.519480944,11.89063883,13.93522286,0.001235962
104,183,32,0.519480944,11.96110964,13.90355659,0.001235962
104,184,8,0.614912271,12.14971662,14.0150373,0.000930786
104,184,16,0.614912271,12.08700109,13.99624109,0.001235962
104,184,24,0.614912271,12.03702712,14.03600168,0.001235962
104,184,32,0.614912271,12.00079298,13.97651386,0.001235962
104,185,8,0.573402405,12.13847423,14.24010086,0.000930786
104,185,16,0.573402405,12.21388626,14.23929405,0.001235962
104,185,24,0.573402405,12.22129512,14.31723142,0.001235962
104,185,32,0.573402405,12.25547194,14.2047472,0.001235962
104,186,8,0.490312576,12.29092264,14.52279925,0.000930786
104,186,16,0.490312576,12.3680532,14.5223093,0.001235962
104,186,24,0.490312576,12.39166737,14.59281754,0.001235962
104,186,32,0.490312576,12.4782877,14.5583024,0.001235962
104,187,8,0.490403891,12.46316314,14.73006296,0.000930786
104,187,16,0.490403891,12.45524335,14.71380615,0.001235962
104,187,24,0.490403891,12.49511337,14.63139963,0.001235962
104,187,32,0.490403891,12.52179241,14.69327664,0.001235962
104,188,8,0.527669191,12.75810528,14.99689651,0.000930786
104,188,16,0.527669191,12.76582646,15.71602488,0.001235962
104,188,24,0.527669191,13.07017827,15.06683469,0.001235962
104,188,32,0.527669191,12.8481462,15.06019592,0.001235962
104,189,8,0.540689945,12.984689,15.24777317,0.000930786
104,189,16,0.540689945,12.91213655,15.16833854,0.001235962
104,189,24,0.540689945,12.89561081,15.14668369,0.001235962
104,189,32,0.540689945,13.05234647,15.3449297,0.001235962
104,190,8,0.583022594,13.21989202,15.4203577,0.000930786
104,190,16,0.583022594,13.10246825,15.37368655,0.001235962
104,190,24,0.583022594,13.11748624,15.32324409,0.001235962
104,190,32,0.583022594,13.18131042,15.31888318,0.001235962
104,191,8,0.479329109,13.24128556,15.63034964,0.000930786
104,191,16,0.479329109,13.22550583,15.63081098,0.001235962
104,191,24,0.479329109,13.3224206,15.56686831,0.001235962
104,191,32,0.479329109,13.26925707,15.64889765,0.001235962
104,192,8,0.469884157,13.34378219,15.75436759,0.000930786
104,192,16,0.469884157,13.42376423,15.81819367,0.001235962
104,192,24,0.469884157,13.46241546,15.77549243,0.001235962
104,192,32,0.469884157,13.51339436,15.81556463,0.001235962
104,193,8,0.506169558,13.69782782,16.08639908,0.000930786
104,193,16,0.506169558,13.65712905,16.07697821,0.001235962
104,193,24,0.506169558,13.75764823,16.08956337,0.001235962
104,193,32,0.506169558,13.68638206,16.01123857,0.001235962
104,194,8,0.476448059,13.86237049,16.30108213,0.000930786
104,194,16,0.476448059,13.8039968,16.23513055,0.001235962
104,194,24,0.476448059,13.92495704,16.34826374,0.001235962
104,194,32,0.476448059,13.86460733,16.30139399,0.001235962
104,195,8,0.530525923,14.21762419,16.73756409,0.000930786
104,195,16,0.530525923,14.19031215,16.73057914,0.001235962
104,195,24,0.530525923,14.22164702,16.69037366,0.001235962
104,195,32,0.530525923,14.20605683,16.93536735,0.001235962
104,196,8,0.525867701,14.45957947,17.0867095,0.000930786
104,196,16,0.525867701,14.41374612,17.18672681,0.001235962
104,196,24,0.525867701,14.36046171,17.06250286,0.001235962
104,196,32,0.525867701,14.35211277,17.02925873,0.001235962
104,197,8,0.521378517,14.51316166,17.29212403,0.000930786
104,197,16,0.521378517,14.51899862,17.22726417,0.001235962
104,197,24,0.521378517,14.48565459,17.17012239,0.001235962
104,197,32,0.521378517,14.47273493,17.15734482,0.001235962
104,198,8,0.536609411,14.66996527,17.4590168,0.000930786
104,198,16,0.536609411,14.73494148,17.48116732,0.001235962
104,198,24,0.536609411,14.77804327,17.42671013,0.001235962
104,198,32,0.536609411,14.71805215,17.37083864,0.001235962
104,199,8,0.504435778,14.92592454,17.76581764,0.000930786
104,199,16,0.504435778,14.96462202,17.85702968,0.001235962
104,199,24,0.504435778,15.14857006,17.96019983,0.001235962
104,199,32,0.504435778,14.97366118,17.63652134,0.001235962
104,200,8,0.530294895,14.9428122,17.78271246,0.000930786
104,200,16,0.530294895,14.98402977,17.76468229,0.001235962
104,200,24,0.530294895,14.95805836,17.98988605,0.001235962
104,200,32,0.530294895,15.18488979,17.8167417,0.001235962
104,201,8,0.541082382,15.31707263,18.37475562,0.000930786
104,201,16,0.541082382,15.51137137,18.56865406,0.001235962
104,201,24,0.541082382,15.51689005,18.37467504,0.001235962
104,201,32,0.541082382,15.52528667,18.38602924,0.001235962
104,202,8,0.609459639,15.6587131,18.42547035,0.000930786
104,202,16,0.609459639,15.55029535,19.36322379,0.001235962
104,202,24,0.609459639,15.70085549,18.36775875,0.001235962
104,202,32,0.609459639,16.08528376,18.36476088,0.001235962
104,203,8,0.523360252,15.99594116,18.83792019,0.000930786
104,203,16,0.523360252,16.00353646,18.80556631,0.001235962
104,203,24,0.523360252,15.88866186,18.59811711,0.001235962
104,203,32,0.523360252,15.83153939,18.60750818,0.001235962
104,204,8,0.499362707,16.21987271,19.12999964,0.000930786
104,204,16,0.499362707,16.10975933,18.89080739,0.001235962
104,204,24,0.499362707,16.0001862,19.33591866,0.001235962
104,204,32,0.499362707,16.00431538,19.36561871,0.001235962
104,205,8,0.514768839,16.24002838,19.46454215,0.000930786
104,205,16,0.514768839,16.5236299,19.60950637,0.001235962
104,205,24,0.514768839,16.5117135,19.04776931,0.001235962
104,205,32,0.514768839,16.32158089,18.97574782,0.001235962
104,206,8,0.566941023,16.64653468,19.46149254,0.000930786
104,206,16,0.566941023,16.30260324,19.39540267,0.001235962
104,206,24,0.566941023,16.40306592,19.47158289,0.001235962
104,206,32,0.566941023,16.30541015,19.38016224,0.001235962
104,207,8,0.508988142,16.97265577,19.68573999,0.000930786
104,207,16,0.508988142,16.79479551,19.67062759,0.001235962
104,207,24,0.508988142,17.09126782,19.94446492,0.001235962
104,207,32,0.508988142,17.03625083,20.06961846,0.001235962
104,208,8,0.540608406,17.00180697,20.03480864,0.000930786
104,208,16,0.540608406,16.96360755,20.12312055,0.001235962
104,208,24,0.540608406,16.97146344,20.09812927,0.001235962
104,208,32,0.540608406,17.29110646,20.09036469,0.001235962
112,2,8,0.005508184,0.000273228,0.000287533,0.001541138
112,2,16,0.005508184,0.000337601,0.000325441,0.001296997
112,2,24,0.005508184,0.000497341,0.000393152,0.001235962
112,2,32,0.005508184,0.000270605,0.000307322,0.001235962
112,3,8,0.010200977,0.000421047,0.000478506,0.001785278
112,3,8,0.010200977,0.000421047,0.000478506,0.001785278
112,3,16,0.010200977,0.000563383,0.00058794,0.001419067
112,3,16,0.010200977,0.000563383,0.00058794,0.001419067
112,3,24,0.010200977,0.000536442,0.00059104,0.001235962
112,3,24,0.010200977,0.000536442,0.00059104,0.001235962
112,3,32,0.010200977,0.000447989,0.000487328,0.001235962
112,3,32,0.010200977,0.000447989,0.000487328,0.001235962
112,4,8,0.025418758,0.000888824,0.001166582,0.001785278
112,4,16,0.025418758,0.001064062,0.001169205,0.001419067
112,4,24,0.025418758,0.001257658,0.001380205,0.001235962
112,4,32,0.025418758,0.001229763,0.001377344,0.001235962
112,5,8,0.012650967,0.001440525,0.00147295,0.001785278
112,5,16,0.012650967,0.001389265,0.001410007,0.001419067
112,5,24,0.012650967,0.001219273,0.00128746,0.001235962
112,5,32,0.012650967,0.001125574,0.001137972,0.001235962
112,6,8,0.020086765,0.00188303,0.001619101,0.000930786
112,6,16,0.020086765,0.001429558,0.001718283,0.001235962
112,6,24,0.020086765,0.001487017,0.001551867,0.001235962
112,6,32,0.020086765,0.001692533,0.001736879,0.001235962
112,7,8,0.027824163,0.002126455,0.002222061,0.000930786
112,7,8,0.027824163,0.002126455,0.002222061,0.000930786
112,7,16,0.027824163,0.00217247,0.002549648,0.001235962
112,7,16,0.027824163,0.00217247,0.002549648,0.001235962
112,7,24,0.027824163,0.002328396,0.002550364,0.001235962
112,7,24,0.027824163,0.002328396,0.002550364,0.001235962
112,7,32,0.027824163,0.002251863,0.002786875,0.001235962
112,7,32,0.027824163,0.002251863,0.002786875,0.001235962
112,8,8,0.028904915,0.004608631,0.005276918,0.000930786
112,8,16,0.028904915,0.003580093,0.003868818,0.001235962
112,8,24,0.028904915,0.003129959,0.003593206,0.001235962
112,8,32,0.028904915,0.003230095,0.004593134,0.001235962
112,9,8,0.033726692,0.004472017,0.004297018,0.000930786
112,9,16,0.033726692,0.00391984,0.00492692,0.001235962
112,9,24,0.033726692,0.004088402,0.003988504,0.001235962
112,9,32,0.033726692,0.003796816,0.005108118,0.001235962
112,10,8,0.028248549,0.004917383,0.005626917,0.000930786
112,10,16,0.028248549,0.004600525,0.005568743,0.001235962
112,10,24,0.028248549,0.00528121,0.00530839,0.001235962
112,10,32,0.028248549,0.005068064,0.005996943,0.001235962
112,11,8,0.028349638,0.005888939,0.006707668,0.000930786
112,11,8,0.028349638,0.005888939,0.006707668,0.000930786
112,11,16,0.028349638,0.006312609,0.006723166,0.001235962
112,11,16,0.028349638,0.006312609,0.006723166,0.001235962
112,11,24,0.028349638,0.006080389,0.007934332,0.001235962
112,11,24,0.028349638,0.006080389,0.007934332,0.001235962
112,11,32,0.028349638,0.006597996,0.006852865,0.001235962
112,11,32,0.028349638,0.006597996,0.006852865,0.001235962
112,12,8,0.051970482,0.008911848,0.01085639,0.000930786
112,12,16,0.051970482,0.010396719,0.009790897,0.001235962
112,12,24,0.051970482,0.010396719,0.012985706,0.001235962
112,12,32,0.051970482,0.01026535,0.012855291,0.001235962
112,13,8,0.052576542,0.009679556,0.011713505,0.000930786
112,13,16,0.052576542,0.008354902,0.010818243,0.001235962
112,13,24,0.052576542,0.010964632,0.009996891,0.001235962
112,13,32,0.052576542,0.010032415,0.012351036,0.001235962
112,14,8,0.038567305,0.011383772,0.013132572,0.000930786
112,14,16,0.038567305,0.011410952,0.013935328,0.001235962
112,14,24,0.038567305,0.011708021,0.01308465,0.001235962
112,14,32,0.038567305,0.01103425,0.013125181,0.001235962
112,15,8,0.041913986,0.012520313,0.015163183,0.000930786
112,15,8,0.041913986,0.012520313,0.015163183,0.000930786
112,15,16,0.041913986,0.012733459,0.016625166,0.001235962
112,15,16,0.041913986,0.012733459,0.016625166,0.001235962
112,15,24,0.041913986,0.01350522,0.015645742,0.001235962
112,15,24,0.041913986,0.01350522,0.015645742,0.001235962
112,15,32,0.041913986,0.013678074,0.015886545,0.001235962
112,15,32,0.041913986,0.013678074,0.015886545,0.001235962
112,16,8,0.064073324,0.018182993,0.023304939,0.000930786
112,16,16,0.064073324,0.020857811,0.023803473,0.001235962
112,16,24,0.064073324,0.021000147,0.022291899,0.001235962
112,16,32,0.064073324,0.018224478,0.02334547,0.001235962
112,17,8,0.047961473,0.017244816,0.023658991,0.000930786
112,17,16,0.047961473,0.019560099,0.022078037,0.001235962
112,17,24,0.047961473,0.020370007,0.020665169,0.001235962
112,17,32,0.047961473,0.020001411,0.023592949,0.001235962
112,18,8,0.053520203,0.02103281,0.024377346,0.000930786
112,18,16,0.053520203,0.020964622,0.024871349,0.001235962
112,18,24,0.053520203,0.021095514,0.025233984,0.001235962
112,18,32,0.053520203,0.022809267,0.024978638,0.001235962
112,19,8,0.06230092,0.028753519,0.031892538,0.000930786
112,19,8,0.06230092,0.028753519,0.031892538,0.000930786
112,19,16,0.06230092,0.027417898,0.032631874,0.001235962
112,19,16,0.06230092,0.027417898,0.032631874,0.001235962
112,19,24,0.06230092,0.027410507,0.032864332,0.001235962
112,19,24,0.06230092,0.027410507,0.032864332,0.001235962
112,19,32,0.06230092,0.027394056,0.031539202,0.001235962
112,19,32,0.06230092,0.027394056,0.031539202,0.001235962
112,20,8,0.077550411,0.035729647,0.046289444,0.000930786
112,20,16,0.077550411,0.036235332,0.045228243,0.001235962
112,20,24,0.077550411,0.037266254,0.042551517,0.001235962
112,20,32,0.077550411,0.038691282,0.045314789,0.001235962
112,21,8,0.072053671,0.035612345,0.04820776,0.000930786
112,21,16,0.072053671,0.037224293,0.042020321,0.001235962
112,21,24,0.072053671,0.036807299,0.047440052,0.001235962
112,21,32,0.072053671,0.039539576,0.04277277,0.001235962
112,22,8,0.073585749,0.037867546,0.046685219,0.000930786
112,22,16,0.073585749,0.046077728,0.049310446,0.001235962
112,22,24,0.073585749,0.040972948,0.047652721,0.001235962
112,22,32,0.073585749,0.042693853,0.046475649,0.001235962
112,23,8,0.069076538,0.039687395,0.049000502,0.000930786
112,23,8,0.069076538,0.039687395,0.049000502,0.000930786
112,23,16,0.069076538,0.041675806,0.049538374,0.001235962
112,23,16,0.069076538,0.041675806,0.049538374,0.001235962
112,23,24,0.069076538,0.041446209,0.048944235,0.001235962
112,23,24,0.069076538,0.041446209,0.048944235,0.001235962
112,23,32,0.069076538,0.041857958,0.049921989,0.001235962
112,23,32,0.069076538,0.041857958,0.049921989,0.001235962
112,24,8,0.080144882,0.062117577,0.074995041,0.000930786
112,24,16,0.080144882,0.058598518,0.075790167,0.001235962
112,24,24,0.080144882,0.060302734,0.072822332,0.001235962
112,24,32,0.080144882,0.061546564,0.069363356,0.001235962
112,25,8,0.072892427,0.053961277,0.071742296,0.000930786
112,25,16,0.072892427,0.06411624,0.073724747,0.001235962
112,25,24,0.072892427,0.062670708,0.070420027,0.001235962
112,25,32,0.072892427,0.055359364,0.061769247,0.001235962
112,26,8,0.082035065,0.055347204,0.066833735,0.000930786
112,26,16,0.082035065,0.056999683,0.067371607,0.001235962
112,26,24,0.082035065,0.057676315,0.069185019,0.001235962
112,26,32,0.082035065,0.057520866,0.067114353,0.001235962
112,27,8,0.090086937,0.068454981,0.084702015,0.000930786
112,27,8,0.090086937,0.068454981,0.084702015,0.000930786
112,27,16,0.090086937,0.067220211,0.075075388,0.001235962
112,27,16,0.090086937,0.067220211,0.075075388,0.001235962
112,27,24,0.090086937,0.065300703,0.074989557,0.001235962
112,27,24,0.090086937,0.065300703,0.074989557,0.001235962
112,27,32,0.090086937,0.064820528,0.076672554,0.001235962
112,27,32,0.090086937,0.064820528,0.076672554,0.001235962
112,28,8,0.106558084,0.08742857,0.105095387,0.000930786
112,28,16,0.106558084,0.095987797,0.102693796,0.001235962
112,28,24,0.106558084,0.090138197,0.106885433,0.001235962
112,28,32,0.106558084,0.094735384,0.112791061,0.001235962
112,29,8,0.099961042,0.121142626,0.131739855,0.000930786
112,29,16,0.099961042,0.104393721,0.124293089,0.001235962
112,29,24,0.099961042,0.103387833,0.12270093,0.001235962
112,29,32,0.099961042,0.104533911,0.123482466,0.001235962
112,30,8,0.096056461,0.088442802,0.101822138,0.000930786
112,30,16,0.096056461,0.084537745,0.102351427,0.001235962
112,30,24,0.096056461,0.085232496,0.101007938,0.001235962
112,30,32,0.096056461,0.08685112,0.098317385,0.001235962
112,31,8,0.090049982,0.093989134,0.110018969,0.000930786
112,31,8,0.090049982,0.093989134,0.110018969,0.000930786
112,31,16,0.090049982,0.094115496,0.130668402,0.001235962
112,31,16,0.090049982,0.094115496,0.130668402,0.001235962
112,31,24,0.090049982,0.099154711,0.133334398,0.001235962
112,31,24,0.090049982,0.099154711,0.133334398,0.001235962
112,31,32,0.090049982,0.111512661,0.113036394,0.001235962
112,31,32,0.090049982,0.111512661,0.113036394,0.001235962
112,32,8,0.119980812,0.123678207,0.147130489,0.000930786
112,32,16,0.119980812,0.127399206,0.153280497,0.001235962
112,32,24,0.119980812,0.127577066,0.156566858,0.001235962
112,32,32,0.119980812,0.123580933,0.15280509,0.001235962
112,33,8,0.118392229,0.148713589,0.179638624,0.000930786
112,33,16,0.118392229,0.149641752,0.171193123,0.001235962
112,33,24,0.118392229,0.151450157,0.165899992,0.001235962
112,33,32,0.118392229,0.145087719,0.176375628,0.001235962
112,34,8,0.117896795,0.134802818,0.15981555,0.000930786
112,34,16,0.117896795,0.147479057,0.146505117,0.001235962
112,34,24,0.117896795,0.131153584,0.148887634,0.001235962
112,34,32,0.117896795,0.128661156,0.153769016,0.001235962
112,35,8,0.084405899,0.145082951,0.166637182,0.000930786
112,35,8,0.084405899,0.145082951,0.166637182,0.000930786
112,35,16,0.084405899,0.137192011,0.168059111,0.001235962
112,35,16,0.084405899,0.137192011,0.168059111,0.001235962
112,35,24,0.084405899,0.139467478,0.161927462,0.001235962
112,35,24,0.084405899,0.139467478,0.161927462,0.001235962
112,35,32,0.084405899,0.137692213,0.171664,0.001235962
112,35,32,0.084405899,0.137692213,0.171664,0.001235962
112,36,8,0.115977287,0.170338154,0.201996565,0.000930786
112,36,16,0.115977287,0.187992096,0.204997301,0.001235962
112,36,24,0.115977287,0.176036358,0.210250378,0.001235962
112,36,32,0.115977287,0.171428442,0.213892221,0.001235962
112,37,8,0.132467031,0.196960688,0.223832607,0.000930786
112,37,16,0.132467031,0.194977522,0.230242014,0.001235962
112,37,24,0.132467031,0.193024874,0.232340574,0.001235962
112,37,32,0.132467031,0.189639807,0.223559141,0.001235962
112,38,8,0.104278803,0.173201561,0.203721762,0.000930786
112,38,16,0.104278803,0.175646305,0.216217518,0.001235962
112,38,24,0.104278803,0.17592001,0.204572678,0.001235962
112,38,32,0.104278803,0.173317671,0.201812744,0.001235962
112,39,8,0.10233593,0.188354969,0.213231564,0.000930786
112,39,8,0.10233593,0.188354969,0.213231564,0.000930786
112,39,16,0.10233593,0.176571608,0.211820841,0.001235962
112,39,16,0.10233593,0.176571608,0.211820841,0.001235962
112,39,24,0.10233593,0.179256916,0.232133389,0.001235962
112,39,24,0.10233593,0.179256916,0.232133389,0.001235962
112,39,32,0.10233593,0.173019171,0.211352348,0.001235962
112,39,32,0.10233593,0.173019171,0.211352348,0.001235962
112,40,8,0.145661354,0.231534481,0.274791479,0.000930786
112,40,16,0.145661354,0.230896235,0.279249907,0.001235962
112,40,24,0.145661354,0.246351719,0.271845579,0.001235962
112,40,32,0.145661354,0.243252754,0.282206774,0.001235962
112,41,8,0.151239634,0.254024506,0.296669006,0.000930786
112,41,16,0.151239634,0.252228975,0.316516876,0.001235962
112,41,24,0.151239634,0.251996994,0.298534155,0.001235962
112,41,32,0.151239634,0.255855799,0.29776597,0.001235962
112,42,8,0.118118048,0.244010448,0.260603428,0.000930786
112,42,16,0.118118048,0.222757578,0.254615784,0.001235962
112,42,24,0.118118048,0.216820002,0.261782169,0.001235962
112,42,32,0.118118048,0.21957469,0.254995584,0.001235962
112,43,8,0.103939772,0.224594593,0.275929689,0.000930786
112,43,8,0.103939772,0.224594593,0.275929689,0.000930786
112,43,16,0.103939772,0.226244688,0.275352001,0.001235962
112,43,16,0.103939772,0.226244688,0.275352001,0.001235962
112,43,24,0.103939772,0.230894566,0.292477369,0.001235962
112,43,24,0.103939772,0.230894566,0.292477369,0.001235962
112,43,32,0.103939772,0.228875875,0.286072731,0.001235962
112,43,32,0.103939772,0.228875875,0.286072731,0.001235962
112,44,8,0.171923637,0.301270485,0.366165161,0.000930786
112,44,16,0.171923637,0.308968306,0.358498335,0.001235962
112,44,24,0.171923637,0.313365221,0.365408421,0.001235962
112,44,32,0.171923637,0.308827162,0.364562988,0.001235962
112,45,8,0.171683073,0.322501898,0.390730381,0.000930786
112,45,16,0.171683073,0.339215517,0.380027533,0.001235962
112,45,24,0.171683073,0.337075949,0.380019426,0.001235962
112,45,32,0.171683073,0.326040506,0.388148546,0.001235962
112,46,8,0.153501511,0.2721138,0.332384348,0.000930786
112,46,16,0.153501511,0.279136896,0.324270248,0.001235962
112,46,24,0.153501511,0.278203487,0.323102474,0.001235962
112,46,32,0.153501511,0.278367043,0.32509613,0.001235962
112,47,8,0.114413977,0.287989855,0.35328722,0.000930786
112,47,8,0.114413977,0.287989855,0.35328722,0.000930786
112,47,16,0.114413977,0.286788464,0.353274584,0.001235962
112,47,16,0.114413977,0.286788464,0.353274584,0.001235962
112,47,24,0.114413977,0.291014433,0.350846052,0.001235962
112,47,24,0.114413977,0.291014433,0.350846052,0.001235962
112,47,32,0.114413977,0.296014309,0.359878778,0.001235962
112,47,32,0.114413977,0.296014309,0.359878778,0.001235962
112,48,8,0.161498785,0.389528751,0.467007637,0.000930786
112,48,16,0.161498785,0.386654854,0.474729538,0.001235962
112,48,24,0.161498785,0.39271903,0.460182428,0.001235962
112,48,32,0.161498785,0.399734974,0.465276241,0.001235962
112,49,8,0.178050756,0.40918231,0.508751154,0.000930786
112,49,16,0.178050756,0.412234783,0.495476723,0.001235962
112,49,24,0.178050756,0.413992643,0.50141573,0.001235962
112,49,32,0.178050756,0.421021938,0.490945101,0.001235962
112,50,8,0.139586449,0.350819349,0.428977966,0.000930786
112,50,16,0.139586449,0.36003828,0.425881147,0.001235962
112,50,24,0.139586449,0.368798256,0.434303999,0.001235962
112,50,32,0.139586449,0.367144585,0.418891191,0.001235962
112,51,8,0.126684189,0.362923861,0.444494724,0.000930786
112,51,8,0.126684189,0.362923861,0.444494724,0.000930786
112,51,16,0.126684189,0.372609615,0.456070185,0.001235962
112,51,16,0.126684189,0.372609615,0.456070185,0.001235962
112,51,24,0.126684189,0.370518208,0.442565441,0.001235962
112,51,24,0.126684189,0.370518208,0.442565441,0.001235962
112,51,32,0.126684189,0.387972116,0.439772844,0.001235962
112,51,32,0.126684189,0.387972116,0.439772844,0.001235962
112,52,8,0.201714039,0.478552818,0.566411972,0.000930786
112,52,16,0.201714039,0.481002808,0.571493387,0.001235962
112,52,24,0.201714039,0.486364603,0.574270964,0.001235962
112,52,32,0.201714039,0.484566689,0.59164834,0.001235962
112,53,8,0.1743958,0.513691664,0.612007141,0.000930786
112,53,16,0.1743958,0.495199442,0.604224205,0.001235962
112,53,24,0.1743958,0.511341095,0.601061821,0.001235962
112,53,32,0.1743958,0.51518321,0.595490932,0.001235962
112,54,8,0.152737856,0.44997859,0.520767212,0.000930786
112,54,16,0.152737856,0.433957338,0.5216043,0.001235962
112,54,24,0.152737856,0.445032835,0.566284895,0.001235962
112,54,32,0.152737856,0.452108383,0.51773119,0.001235962
112,55,8,0.162148476,0.447071314,0.557162285,0.000930786
112,55,8,0.162148476,0.447071314,0.557162285,0.000930786
112,55,16,0.162148476,0.455314875,0.556506634,0.001235962
112,55,16,0.162148476,0.455314875,0.556506634,0.001235962
112,55,24,0.162148476,0.455922842,0.55151248,0.001235962
112,55,24,0.162148476,0.455922842,0.55151248,0.001235962
112,55,32,0.162148476,0.457277536,0.549178362,0.001235962
112,55,32,0.162148476,0.457277536,0.549178362,0.001235962
112,56,8,0.198785305,0.586641788,0.70582819,0.000930786
112,56,16,0.198785305,0.638250828,0.926708698,0.001235962
112,56,24,0.198785305,0.60470295,0.932779074,0.001235962
112,56,32,0.198785305,0.627207756,0.741723299,0.001235962
112,57,8,0.182579279,0.641782761,0.737374067,0.000930786
112,57,16,0.182579279,0.62060833,0.953806639,0.001235962
112,57,24,0.182579279,0.680305719,0.946075916,0.001235962
112,57,32,0.182579279,0.689787388,0.773129463,0.001235962
112,58,8,0.162058592,0.531267166,0.661282539,0.000930786
